"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2012",66.4195010206396,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2013",64.2691525129754,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2014",64.1083327581074,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2015",62.0039983096696,
"LVA","TRADEGOODSERV","IMP","PC_GDP","A","2016",59.2820830741354,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1993",21.3875197585515,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1994",22.2330138317283,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1995",22.2509880881939,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1996",22.1242609414675,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1997",21.8959525402939,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1998",21.8454358591377,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1999",18.762861569966,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2000",20.5070939136013,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2001",21.9211738278363,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2002",21.7014749743931,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2003",22.6068618124808,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2004",21.0600120560008,"E"
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2005",20.4516537557921,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2006",21.9127682099768,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2007",20.6657549719257,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2008",21.0580542813616,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2009",18.731632819883,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2010",17.923758408999,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2011",20.1939184812196,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2012",20.0239457350035,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2013",19.9002090764088,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2014",20.8527165314594,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2015",22.7105526089485,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2016",21.4855137060045,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","1993",43.5220695138855,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","1994",42.3312954577167,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","1995",41.8807096710558,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","1996",44.2731548713183,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","1997",46.2333094343006,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","1998",48.3111911609376,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","1999",45.1684672665681,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2000",43.78156896659,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2001",40.5034268761636,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2002",41.3741463400662,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2003",42.8438999100381,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2004",43.2384985785708,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2005",45.9700497684857,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2006",46.7326208270225,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2007",46.115851445822,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2008",47.8886141245682,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2009",35.337748014445,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2010",35.0456183584229,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2011",36.5944859208142,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2012",35.9749679420458,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2013",34.2853571359107,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2014",34.7905430592102,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2015",31.6933559216777,
"CRI","TRADEGOODSERV","IMP","PC_GDP","A","2016",31.8320227297336,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","1995",47.7943947669834,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","1996",51.2497449801088,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","1997",55.0515668573298,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","1998",50.5307010974301,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","1999",42.4033374837557,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2000",44.7846591200331,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2001",49.5686719996842,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2002",53.0868370099118,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2003",52.0139244845425,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2004",55.8326627765915,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2005",62.3538994814643,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2006",67.2979897359981,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2007",64.7461746261742,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2008",69.2277622801352,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2009",53.5494775542173,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2010",65.9450250643355,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2011",75.566210466998,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2012",77.6165342473285,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2013",77.2182186328882,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2014",70.4512167317466,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2015",69.7746760824041,
"LTU","TRADEGOODSERV","IMP","PC_GDP","A","2016",66.8664747535935,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","1995",19.0437160044318,"E"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","1996",19.5367085700073,"E"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","1997",20.5435437443601,"E"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","1998",20.8620355854029,"E"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","1999",21.2385756679845,"E"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2000",23.6150844698565,"E"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2001",22.8781907336086,"E"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2002",22.290255574954,"E"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2003",22.2936252715425,"E"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2004",23.5696679726536,"E"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2005",24.6235135118393,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2006",26.2578624267538,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2007",26.8537958108412,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2008",28.3092339499014,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2009",24.0747438610423,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2010",26.7166808173805,"B"
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2011",29.0646540795861,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2012",29.0058899514359,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2013",28.6573478434838,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2014",28.7534346534506,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2015",28.2200935177055,
"OAVG","TRADEGOODSERV","IMP","PC_GDP","A","2016",27.7450372469423,
